Data de referência,Índice,Valor do índice,Retorno de valor,Retorno de amortização,Retorno de resgate total antecipado,Retorno de juros,Retorno de prêmio,Retorno total,Retorno diário,Fator diário,Fator acumulado
2019-02-26,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,121.8055745093373659145791717,-0.008202623363307394279755137363,0.002656941006010537226650493077,0.003416625146180285674436172637,0.006880081526284462786077511079,0.0001093140139065271309326985553,0.004860338329074418538341737987,0.000290161629954083537417483,1.000290161629954083537417483,1.218055745093373659145791717
2019-02-27,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,121.9025620416137841523248302,-0.007402504609386877661533163044,0.002656941006010537226650493077,0.003416625146180285674436172637,0.006880081526284462786077511079,0.0001093140139065271309326985553,0.005660457082994935156563712306,0.000796248715767794126101518,1.000796248715767794126101518,1.219025620416137841523248302
2019-02-28,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,121.9376562788612420710082052,-0.007112987423856275844739070091,0.002656941006010537226650493077,0.003416625146180285674436172637,0.006880081526284462786077511079,0.0001093140139065271309326985553,0.005949974268525536973357805257,0.000287887610069079809970127,1.000287887610069079809970127,1.219376562788612420710082052
2019-03-01,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,121.9551426149819303975677051,-0.007107717102896552002801187188,0.002656941006010537226650493077,0.003416625146180285674436172637,0.007019068360230435026787835149,0.0001093140139065271309326985553,0.006094231423431233056006012231,0.000143403905358805120817725,1.000143403905358805120817725,1.219551426149819303975677051
2019-03-06,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,121.9982421526029625913903589,0.0003534048396556711263504268439,0E-40,0E-40,0E-40,0E-40,0.0003534048396556711263504268439,0.000353404839655671126350427,1.000353404839655671126350427,1.219982421526029625913903589
2019-03-07,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.0129738769123517802107073,0.0004742010930444923679057643847,0E-40,0E-40,0E-40,0E-40,0.0004742010930444923679057643847,0.000120753578489777213341291,1.000120753578489777213341291,1.220129738769123517802107073
2019-03-08,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.0109967502668453642689434,0.0004579891760796760754422925233,0E-40,0E-40,0E-40,0E-40,0.0004579891760796760754422925233,-0.0000162042328998632297956593,0.9999837957671001367702043407,1.220109967502668453642689434
2019-03-11,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.0643389576520322343025751,0.0005253997191091401908652478595,0E-40,0E-40,0.0003699814868711584851791267731,0E-40,0.0008953812059802986760443746327,0.000437191800787990918763599,1.000437191800787990918763599,1.220643389576520322343025751
2019-03-12,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.0955005407616831854125832,0.0007809164807764158500656755309,0E-40,0E-40,0.0003699814868711584851791267731,0E-40,0.001150897967647574335244802304,0.000255288181427516572125657,1.000255288181427516572125657,1.220955005407616831854125832
2019-03-13,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.1161050153178624075179644,-0.0003806047733498537133684772167,0.0002294631040559486266980479127,0E-40,0.001470990893234364984438606840,0E-40,0.001319849223940459897768177539,0.000168757034165238557201605,1.000168757034165238557201605,1.221161050153178624075179644
